collection,name,description,image_url,banner_image_url,owner,safelist_status,category,is_disabled,is_nsfw,trait_offers_enabled,collection_offers_enabled,opensea_url,project_url,wiki_url,discord_url,telegram_url,twitter_username,instagram_username,contracts,editors,fees,total_supply,unique_item_count,created_date,rarity.calculated_at,rarity.max_rank,rarity.total_supply,rarity.strategy_id,rarity.strategy_version,pricing_currencies.listing_currency.symbol,pricing_currencies.listing_currency.address,pricing_currencies.listing_currency.chain,pricing_currencies.listing_currency.image,pricing_currencies.listing_currency.name,pricing_currencies.listing_currency.decimals,pricing_currencies.listing_currency.eth_price,pricing_currencies.listing_currency.usd_price,pricing_currencies.offer_currency.symbol,pricing_currencies.offer_currency.address,pricing_currencies.offer_currency.chain,pricing_currencies.offer_currency.image,pricing_currencies.offer_currency.name,pricing_currencies.offer_currency.decimals,pricing_currencies.offer_currency.eth_price,pricing_currencies.offer_currency.usd_price
mutant-ape-yacht-club,Mutant Ape Yacht Club,"The MUTANT APE YACHT CLUB is a collection of up to 20,000 Mutant Apes that can only be created by exposing an existing Bored Ape to a vial of MUTANT SERUM or by minting a Mutant Ape in the public sale.",https://i2c.seadn.io/collection/mutant-ape-yacht-club/image/33dcf5ce12bc4760bf912a5b3f5979/f033dcf5ce12bc4760bf912a5b3f5979.png,https://i2c.seadn.io/collection/mutant-ape-yacht-club/banner/07d76505d9dedc6502fbc3ca4e9178/0807d76505d9dedc6502fbc3ca4e9178.png?fit=inside,0xa858ddc0445d8131dac4d1de01f834ffcba52ef1,verified,pfps,False,False,True,True,https://opensea.io/collection/mutant-ape-yacht-club,,,,,,,"[{'address': '0x60e4d786628fea6478f785a6d7e704777c86a7c6', 'chain': 'ethereum'}]","['0xc489b60e161737c64ac2ee4e85d055cfbf10bad5', '0xa858ddc0445d8131dac4d1de01f834ffcba52ef1']","[{'fee': 1.0, 'recipient': '0x0000a26b00c1f0df003000390027140000faa719', 'required': True}, {'fee': 1.0, 'recipient': '0xa858ddc0445d8131dac4d1de01f834ffcba52ef1', 'required': False}]",19558,19558,2021-08-29,2026-03-14T10:50:15.114711,19558,19558,openrarity,1.0,ETH,0x0000000000000000000000000000000000000000,ethereum,https://raw2.seadn.io/currency_logos/ETH.svg,Ether,18,1,2065.21,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ethereum,https://raw2.seadn.io/currency_logos/WETH.svg,WETH,18,1.000164632168157233,2065.55
